,class,id,title,url,is_paid,price
2801,'course','1197560','Direito Administrativo para Concursos - Questões CESPE','/course/questoes-cespe-direito-administrativo-para-concursos/','true','R$54.99'
2802,'course','1346196','Compreendendo o Gênesis!','/course/compreendendoogenesis/','true','R$39.99'
2803,'course','132782','Neurociência aplicada aos negócios','/course/neurociencia-aplicada-aos-negocios/','true','R$249.99'
2804,'course','2002226','Curso Básico de Corvid - javascript para wix','/course/curso-basico-de-wixcode/','true','R$279.99'
2805,'course','1770926','Curso de Ukulele | Iniciante','/course/aprenda-ukulele/','true','R$39.99'
2806,'course','1867546','Zbrush, Como Criar Personagens 3D Profissionais Para Jogos','/course/zbrush-como-criar-personagens-3d-profissionais-para-jogos/','true'
2807,'course','1802324','Curso completo de IoT com ESP8266, Arduino e Raspberry Pi','/course/curso-completo-de-iot/','true'
2808,'course','1944254','Curso de Aprofundamento em Probabilidade e Estatística','/course/estatistica-intermediaria/','true','R$54.99'
2809,'course','1512004','Promoção de Vendas - Como aplicar ofertas e atrair clientes','/course/promocao-de-vendas-como-aplicar-ofertas-e-atrair-clientes/','true','R$99.99'
2810,'course','1670258','Rotinas Automatizadas - Laravel Schedules','/course/rotinas-automatizadas-laravel-schedules/','true','R$39.99'
2811,'course','1436000','Hyper-V Windows Server 2016 - Básico ao avançado + 2 Cursos','/course/hyper-v-windows-server-2016-basico-ao-avancado-mcsa/','true','R$54.99'
2812,'course','1412764','Aprenda Linguagem Natural, Fluxograma e Algoritmos Visualg','/course/aprenda-linguagem-natural-fluxograma-e-algoritmos-visualg/','true'
2813,'course','1435750','Curso de Formatação de Monografia (TCC) no Word','/course/curso-de-formatacao-de-monografia-tcc-no-word/','true','R$84.99'
2814,'course','1808904','E-Commerce com Wordpress 2018','/course/e-commerce-com-wordpress-2018/','true','R$564.99'
2815,'course','2576902','Oratória e Palestra de Alto Impacto | COMPLETO | Sem medo','/course/oratoria-e-palestra-de-alto-impacto-curso-completo/','true','R$159.99'
2816,'course','1433122','Contratação de pessoas com deficiência e gestão inclusiva','/course/inclusaoprofissional/','true','R$249.99'
2817,'course','1186644','Como implantar um PMO e gerar Valor para sua Organização','/course/como-implantar-um-pmo-e-gerar-valor-para-sua-organizacao/','true','R$204.99'
2818,'course','1706794','Fotografia de Animais','/course/fotografia-de-animais/','true','R$159.99'
2819,'course','2282136','Formação Completa no Mercado Financeiro','/course/formacao-completa-no-mercado-financeiro/','true','R$579.99'
2820,'course','1525192','Do Zero a WebDesigner c Guilherme: Html5, Css3, Js, Php
2821,'course','1980088','Power BI: Fundamentos do Power Query para o processo de ETL','/course/power-bi-fundamentos-do-power-query-para-o-processo-de-etl/','true','R$294.99'
2822,'course','2206454','Curso de SketchUp - Do Básico ao Avançado','/course/curso-basico-sketchup/','true','R$84.99'
2823,'course','898834','Passenobb - Preparatório para o concurso do Banco do Brasil','/course/curso_passenobb_preparatorio_para_o_concurso_do_banco_do_brasil/','true','R$144.99'
2824,'course','2017658','Curso de inglês básico: aprender com aulas de inglês online','/course/curso-de-ingles-basico-aprender-com-aulas-de-ingles-online/','true','R$69.99'
2825,'course','1585344','Criando uma planilha de controle financeiro empresarial','/course/criando-uma-planilha-de-controle-financeiro-empresarial/','true','R$39.99'
2826,'course','1712942','Modelagem matemática e otimização','/course/modelagem-matematica-e-otimizacao/','true','R$189.99'
2827,'course','1020918','Curso de MS Project 2016','/course/curso-de-ms-project/','true','R$54.99'
2828,'course','1157818','Desenvolvimento de sites responsivos com Bootstrap','/course/desenvolvimento-de-sites-responsivos-com-bootstrap/','true','R$69.99'
2829,'course','941226','Literatura','/course/literatura/','true','R$39.99'
2830,'course','1892766','Firewall - pfSense Completo','/course/curso-firewall-pfsense/','true','R$279.99'
2831,'course','2169310','Curso vendas B2B com CRM RD Station gratuito','/course/curso-vendas-b2b-com-crm-rd-station-gratuito/','true','R$294.99'
2832,'course','1336076','COMO CRIAR ÁREA DE MEMBROS NO WORDPRESS - SITE DE MEMBROS','/course/como-criar-area-de-membros-no-wordpress/','true','R$144.99'
2833,'course','1779892','INGLÊS INSTRUMENTAL','/course/ingles-instrumental/','true','R$39.99'
2834,'course','2016712','Academia BI - Analytics','/course/academia-bi-analytics/','true','R$579.99'
2835,'course','1573820','Pense com o Google! Dados e Insights para seu Negócio Online','/course/pense-com-o-google/','true','R$99.99'
2836,'course','1348058','Como terminar o seu TCC','/course/como-terminar-o-seu-tcc/','true','R$99.99'
2837,'course','1359816','ColdFusion 11 Fundamental','/course/coldfusion-11-fundamental/','true','R$54.99'
2838,'course','2373760','Cinema 4D e After Effects: Criando um VT publicitário','/course/cinema-4d-e-after-effects-criando-um-vt-publicitario/','true','R$579.99'
2839,'course','2211790','Como criar mapas mentais com MindMeister','/course/mindmeister/','true','R$39.99'
2840,'course','1766192','Introdução ao SEO para WordPress','/course/introducao-ao-seo-para-wordpress/','true','R$39.99'
2841,'course','1499568','Sobreviva','/course/sobreviva-curso-de-seguranca/','true','R$39.99'
2842,'course','2246962','WordPress 2019 - Curso Desenvolvimento de Temas','/course/desenvolvimento-de-framework-para-temas-de-wordpress/','true','R$399.99'
2843,'course','1026754','Criar sites responsivos com bootstrap','/course/criar-sites-responsivos-com-bootstrap/','true','R$69.99'
2844,'course','1982512','Curso de Elaboração de Plano de negócio descomplicado','/course/curso-de-elaboracao-de-plano-de-negocio-descomplicado/','true','R$99.99'
2845,'course','2540812','Aplicativos Híbridos com Ionic 5','/course/aplicativos-hibridos-com-ionic-5/','true','R$414.99'
2846,'course','727002','Twitter para Empresas','/course/twitter-para-empresas-comschool/','true','R$39.99'
2847,'course','1959962','Curso Mac - Mojave 10.14','/course/macos-mojave/','true','R$264.99'
2848,'course','1577608','SAP Business One - Compras','/course/sap-business-one-compras/','true','R$189.99'
2849,'course','1743750','Power Point 2016 Completo | Torne-se um especialista!','/course/power-point-2016-completo/','true','R$39.99'
2850,'course','1527194','Curso de Inglês - Pronúncia e Vocabulário','/course/curso-de-ingles-pronuncia-e-vocabulario/','true','R$39.99'
2851,'course','2182738','Lógica de Programação e Algoritmos','/course/logica-de-programacao-e-algoritmos/','true','R$39.99'
2852,'course','1948706','Curso de Inglês: Saiba como chegar a fluência com facilidade','/course/como-chegar-a-fluencia-com-facilidade/','true','R$189.99'
2853,'course','1830832','Como fazer animação para games','/course/itween-para-unity-sistema-de-animacao-para-games/','true','R$129.99'
2854,'course','662630','Curso Completo de Lightroom 5','/course/lightroom-5/','true','R$39.99'
2855,'course','1064158','Jogo de nave 2D usando o unity 5','/course/jogo-de-nave-2d-usando-o-unity-5/','true','R$39.99'
2856,'course','1415550','Questões Controvertidas Sobre a Prova Penal','/course/questoes-controvertidas-sobre-a-prova-penal/','true','R$339.99'
2857,'course','840400','Sistematização da Ortografia','/course/sistematizacao-da-ortografia/','true','R$84.99'
2858,'course','1876034','Curso Administrador de Sistemas CentOS 7','/course/curso-analista-de-sistemas-centos7/','true','R$309.99'
2859,'course','1078156','Como ter sucesso com a inteligência comportamental','/course/como-ter-sucesso-com-a-inteligencia-comportamental/','true','R$144.99'
2860,'course','1905220','Design de Logos e Ícones em vetor no Gravite Designer','/course/crie-logos-e-icones-incriveis-em-vetor-no-gravite-designer/','true','R$39.99'
2861,'course','1289224','Curso OnLine de Design Gráfico com Corel Draw X6','/course/melhor-curso-online-de-design-grafico-com-corel-draw-da-internet/','true','R$129.99'
2862,'course','1252706','MBA Online FinTech Academy® (Módulo em Finanças)','/course/mba-online-fintech-academy-modulo-em-financas/','true','R$279.99'
2863,'course','2044038','Curso Corel Draw Arte para Estampas (Camisetas Sublimação)','/course/curso-corel-draw-arte-para-estampas/','true','R$99.99'
2864,'course','2300722','Autodesk Inventor 2019 - Professional','/course/autodesk-inventor-2019-professional-expert/','true','R$39.99'
2865,'course','2357592','Dimensionamento de Muros de Arrimo em Concreto Armado','/course/dimensionamento-de-muros-de-arrimo-em-concreto-armado/','true','R$99.99'
2866,'course','891658','Mudar de Carreira. Por onde começar.','/course/mudar-de-carreira-por-onde-comecar/','true','R$84.99'
2867,'course','1968142','Ressonância Magnética','/course/ressonancia-magnetica/','true','R$234.99'
2868,'course','583766','Java SE IV - Crie sistemas em Java com MVC e Design Pattern','/course/java-se-iv-crie-sistemas-em-java-com-mvc-e-design-pattern/','true','R$84.99'
2869,'course','1917564','Empreenda com Brigadeiros Gourmet','/course/empreenda-com-brigadeiros-gourmet/','true','R$84.99'
2870,'course','1407780','Aplicativo de Clientes com Delphi 10 Mobile','/course/aplicativo-de-clientes-com-delphi-10-mobile/','true','R$54.99'
2871,'course','1935638','Mini site incrível - trabalhar online  marketing digital','/course/mini-site-ninja-trabalhar-em-casa-no-marketing-digital/','true','R$204.99'
2872,'course','2413902','HTML5 e CSS3: Técnicas Avançadas (Com Flexbox e 3 Projetos)','/course/html5-e-css3-tecnicas-avancadas-com-flexbox-e-3-projetos/','true','R$129.99'
2873,'course','1864326','Guia completo do freelancer para dominar o 99freelas','/course/guia-completo-do-freelancer-do-zero-ao-lucro-no-99freelas/','true','R$579.99'
2874,'course','1304182','Criando Materiais realísticos com Maya 2017 e V-Ray.','/course/criando-materiais-realisticos-com-maya-2017-e-v-ray/','true','R$294.99'
2875,'course','1913112','Sistema Hospitalar com Access 2019','/course/sistema-hospitalar-com-access-2019/','true','R$564.99'
2876,'course','1986760','Como fazer sites em Wordpress com o Divi - Completo 2019','/course/como-fazer-sites-em-wordpress-sem-codigos-com-o-divi/','true','R$579.99'
2877,'course','1816740','Formação em Scrum - Preparatório Certificação PSM-I','/course/formacao-essencial-em-scrum/','true','R$129.99'
2878,'course','1827468','Curso de Inglês de Negócios','/course/curso-de-ingles-de-negocios/','true','R$39.99'
2879,'course','1223330','Performance e Tuning PL-SQL Oracle, 25 Técnicas de Tuning !','/course/tuning-plsql/','true'
2880,'course','1770894','Sistema Muscular - Anatomia Humana','/course/sistema-muscular-anatomia-humana/','true','R$189.99'
2881,'course','1446162','4 TOP Data Discovery: Power BI,Tableau,Qlik Sense,ODV'
2882,'course','1941054','Academia BI - START com POWER BI','/course/academia-bi-start/','true','R$504.99'
2883,'course','1485796','Impactos do eSocial na Gestão de Cargos e Salários','/course/impactos-do-esocial-na-gestao-de-cargos-e-salarios/','true','R$39.99'
2884,'course','1744714','O Direito à Desconexão e o Dano Existencial','/course/o-direito-a-desconexao-e-o-dano-existencial/','true','R$39.99'
2885,'course','2134036','Primeiros Passos com Azure DevOps','/course/primeiros-passos-com-azure-devops/','true','R$39.99'
2886,'course','2463790','Como Escrever um Primeiro Capítulo Matador','/course/primeiro-capitulo/','true','R$54.99'
2887,'course','1969272','Curso Licitação Expert','/course/curso-licitacao-expert/','true','R$99.99'
2888,'course','1924430','PNL - Conheça o Seu Cérebro  - Como Encontrar a Felicidade','/course/introducao-a-neurociencia-em-busca-da-felicidade/','true','R$189.99'
2889,'course','2549963','Neurociência Aplicada a UX','/course/neurociencia-aplicada-a-ux/','true','R$144.99'
2890,'course','2174110','Minimalismo: Faça um detox da sua vida','/course/minimalismo-estilo-de-vida/','true','R$99.99'
2891,'course','1319038','TypeScript - Desenvolvendo APIs REST na prática!','/course/desenvolvendo-apis-rest-na-pratica/','true','R$279.99'
2892,'course','2050187','Dominando o SQL e POWER BI na PRÁTICA','/course/curso-dominando-o-sql-oracle-e-power-bi-na-pratica/','true','R$549.99'
2893,'course','2079256','POWER BI E EXCEL - Saiba construir dashboards incríveis','/course/power-bi-e-excel-saiba-construir-dashboards-incriveis/','true','R$234.99'
2894,'course','853140','Imagens com Georreferenciamento no AutoCAD Civil 3D','/course/imagens-com-georreferenciamento-no-autocad-civil-3d/','true','R$39.99'
2895,'course','1135294','Desenvolva Sistemas Básicos em Android','/course/course-android-development-mobile/','true','R$39.99'
2896,'course','1733264','Organização de Eventos','/course/organizacao-de-eventos/','true','R$339.99'
2897,'course','2547103','Atualização JavaScript: ES2019 e ES2020','/course/atualizacao-javascript-es2019-e-es2020/','true','R$39.99'
2898,'course','2291679','Como classificar os CST's de ICMS, IPI, PIS e COFINS','/course/como-classificar-o-cst-de-icms-ipi-pis-e-cofins/'
2899,'course','1834450','3D Studio Max - Ferramentas de Animação','/course/3d-studio-max-ferramentas-de-animacao/','true','R$39.99'
2900,'course','2231794','Como participar de licitações públicas? [Completo] + EBOOK','/course/licitacoespublicas/','true','R$249.99'
2901,'course','1772924','Ionic3 com WEB API e WEB Services PHP','/course/ionic3-com-web-api-e-web-services-php/','true','R$579.99'
2902,'course','1823718','Corel Draw na Prática','/course/curso-basico-e-intermediario-de-corel-draw-2018/','true','R$39.99'
2903,'course','1306660','Construct 3 -Crie jogos de maneira prática, fácil e dinâmica','/course/construct-3-crie-jogos-de-maneira-pratica-facil-e-dinamica/','true'
2904,'course','1478896','Curso Online de Adobe Illustrator CC','/course/top-melhor-curso-online-de-adobe-illustrator-cc-c/','true','R$129.99'
2905,'course','1773562','Curso de Linux - Administração Total do Sistema Operacional','/course/curso-de-linux-administracao-total-do-sistema-operacional/','true','R$474.99'
2906,'course','1676238','Professional Agile Leader - PAL','/course/professional-agile-leader-pal/','true','R$129.99'
2907,'course','2155078','Espanhol para Iniciantes - Nível 2','/course/espanhol-para-iniciantes-nivel-2/','true','R$159.99'
2908,'course','1747486','Aprenda a Configurar redes com o Packet Tracer','/course/aprenda-a-configurar-redes-com-o-packet-tracer/','true','R$39.99'
2909,'course','2189544','League of Legends: Guia EXPERT na Jungle! [pt-br]','/course/guia-definitivo-para-ser-um-expert-na-jungle/','true','R$39.99'
2910,'course','548584','SAP-MM-CFG - Estratégia de Liberação - Requisição de Compras','/course/sap-mm-cfg-estrategia-de-liberacao-requisicao-de-compras/','true','R$54.99'
2911,'course','1942486','Como atingir com sucesso a sua meta','/course/como-atingir-com-sucesso-a-sua-meta/','true','R$279.99'
2912,'course','1904868','Criando um portal de notícias do ZERO, com PHP e Codeigniter','/course/criando-um-portal-de-noticias-do-zero-com-php-e-codeigniter/','true'
2913,'course','2473304','Pesquisa Etnográfica e Análise de Contexto para UX','/course/pesquisa-etnografica-e-analise-de-contexto-para-ux/','true','R$84.99'
2914,'course','1250062','OWNCLOUD','/course/owncloud-v/','true','R$579.99'
2915,'course','1169328','Curso Maya 2017 Fundamentos','/course/curso-maya-2017-fundamentos/','true','R$264.99'
2916,'course','763530','Sistema de Estoque com Delphi','/course/sistema-de-estoque-com-delphi/','true','R$39.99'
2917,'course','883702','Curso de C# - Windows Forms - Para Iniciantes','/course/windows-forms-iniciantes/','true','R$39.99'
2918,'course','1537968','Tudo o que você precisa saber sobre o Autismo','/course/transtorno-do-espectro-autista/','true','R$99.99'
2919,'course','2197242','CONTABILIDADE DE CUSTOS','/course/contabilidade-de-custos-preparatorio-exame-de-suficiencia/','true','R$144.99'
2920,'course','2112142','Inventário ExtraJudicial de A a Z - Direito de Família','/course/inventario-extrajudicial-de-a-a-z-prof_nilton-fernandes/','true','R$39.99'
2921,'course','1036826','Curso Apresentações de Impacto: Técnicas e Conteúdo','/course/curso-apresentacoes-de-impacto/','true','R$159.99'
2922,'course','2162024','Programador FullStack JS Vue Node: Proj Galeria Vídeo e CRUD','/course/curso-js-vue-node-proj-galeria-video-e-crud/','true','R$39.99'
2923,'course','1303212','Aprenda a tratar imagens Bijuterias e Joias','/course/aprenda-a-tratar-imagens-de-joias/','true','R$69.99'
2924,'course','2430260','Tableau Desktop Avançado','/course/tableau-desktop-avancado/','true','R$204.99'
2925,'course','2050865','COSTURA - MONTE SEU ATELIER DE REFORMAS E CUSTOMIZAÇÕES','/course/costura-monte-seu-atelier-de-reformas-e-customizacoes/','true','R$84.99'
2926,'course','2116154','Formatação dinâmica de TCC - Microsoft Word','/course/tcc-word/','true','R$99.99'
2927,'course','2261048','Oracle 11g: RMAN na pratica - Backup','/course/orcale-11g-rman-na-pratica-backup/','true','R$54.99'
2928,'course','2450864','ReactJS - Aprendendo rápido','/course/reactjs-aprendendo-rapido/','true','R$39.99'
2929,'course','1203408','Curso de Android - Crie um WhatsApp','/course/curso-de-android-crie-um-whatsapp/','true','R$279.99'
2930,'course','1838246','Hardening Windows 10 - Guia prático de segurança','/course/hardening-windows-10-guia-pratico-de-seguranca/','true','R$54.99'
2931,'course','2005840','Leader Mind - Mentalidade de Liderança','/course/leadermind/','true','R$69.99'
2932,'course','930040','Como Montar um Call Center com Elastix PBX','/course/como-montar-um-call-center-com-elastix-pbx/','true','R$69.99'
2933,'course','2219896','Matemática Financeira Completa','/course/matematica-financeira-completa/','true','R$414.99'
2934,'course','1478300','Curso Adobe Photoshop e Lightroom. Tratamento de Imagem','/course/top-melhor-curso-adobe-photoshop-tratamento-de-imagem-andre-rossiter/','true','R$279.99'
2935,'course','2140964','Devia Ter Aprendido na Faculdade: Orientação a Objetos','/course/devia-ter-aprendido-na-faculdade-orientacao-a-objetos/','true','R$39.99'
2936,'course','812346','Redes de Computadores - Aulões de Revisão Perito PCDF','/course/redes-de-computadores-auloes-de-revisao-perito-pcdf/','true','R$249.99'
2937,'course','1614662','Negociação Estratégica e Gerenciamento de Conflitos','/course/negociacao-estrategica/','true','R$219.99'
2938,'course','1515626','Curso de Certificação de uso do Contele Rastreador','/course/curso-de-certificacao-de-uso-do-contele-rastreador/','true','R$324.99'
2939,'course','1954506','Photoshop CC: Transforme seus retratos em incríveis pinturas','/course/photoshop-tecnicas-de-mestre-volume-1/','true','R$114.99'
2940,'course','1953402','Aprenda Excel com mais de 40 exercícios práticos','/course/excel-2016-intermediario/','true','R$429.99'
2941,'course','2163424','Aprenda Opções Binarias & Operação com Robôs','/course/aprenda-opcoes-binarias-operacao-robos/','true','R$189.99'
2942,'course','1488012','Instagram Marketing - presença profissional com resultados','/course/instagrampro/','true','R$264.99'
2943,'course','1555122','Arbitragem  e Métodos Quantitativos para Crypto´s e Bitcoin','/course/arbitragem_cryptomarket/','true','R$54.99'
2944,'course','2271744','Curso Básico Cypecad - Projeto Estrutural de 2 Pavimentos','/course/curso-cypecad-projeto-estrutural-de-2-pavimentos/','true','R$84.99'
2945,'course','1841744','Aprenda a fazer uma excelente apresentação de imóvel','/course/aprenda-a-fazer-uma-excelente-apresentacao-de-imovel/','true','R$39.99'
2946,'course','2098128','Manutenção de Impressoras e Multifuncionais Laser','/course/manutencao-de-impressoras-e-multifuncionais-laser/','true','R$69.99'
2947,'course','1394546','Ferramentas Google para Aumentar a sua Produtividade','/course/ferramentas-digitais-para-aumentar-a-sua-produtividade/','true','R$189.99'
2948,'course','1596064','Espanhol para o meio Acadêmico','/course/espanhol-para-o-meio-academico/','true','R$54.99'
2949,'course','1472714','Certificação Mestre das Vendas - Nível 1','/course/mestre-das-vendas-nivel-1/','true','R$114.99'
2950,'course','1961090','PNL - Mindset Financeiro de Excelência: Dominando o Dinheiro','/course/pnl-mindset-financeiro-de-excelencia-dominando-o-dinheiro/','true','R$279.99'
2951,'course','1730982','Documentos Google','/course/documentos-google/','true','R$54.99'
2952,'course','2376580','Automação de Processos no Bizagi','/course/automacao-de-processos-no-bizagi/','true','R$129.99'
2953,'course','894070','Gerenciamento de Projetos (PMBOK) - Exercícios CESPE','/course/gerenciamento-de-projetos-pmbok-exercicios-cespe2016/','true','R$279.99'
2954,'course','1695806','Curso De Italiano Com Professor Nativo + Método Acelerado','/course/curso-de-italiano-com-professor-nativo-e-metodo-acelerado/','true','R$84.99'
2955,'course','1356490','Negócios Cervejeiros - Curso Completo','/course/minicurso-negocios-cervejeiros/','true','R$54.99'
2956,'course','1938088','Como Criar Um Blog e Ganhar Dinheiro','/course/comocriarumblogeganhardinheiro/','true','R$39.99'
2957,'course','1492162','Progressive Web Apps com Angular 5','/course/progressive-web-apps-angular-5/','true','R$99.99'
2958,'course','226884','Android II Banco de dados Servidor usando php e java','/course/android-ii-banco-de-dados-servidor-usando-php-e-java/','true','R$84.99'
2959,'course','1892712','Administração de Marketing – Administração de Empresas','/course/administracao-de-marketing-administracao-de-empresas/','true','R$459.99'
2960,'course','1326184','Photoshop - Retoque para Book','/course/taleshenn-retoque-para-book/','true','R$249.99'
2961,'course','1250308','Curso OnLine de Edição de Vídeo para Educação a Distância','/course/melhor-curso-online-de-edicao-de-video-para-educacao-a-distancia/','true','R$219.99'
2962,'course','1859596','Subrede Exames CCNA/CCNP - Calcule em 30 segundos','/course/cisco-subrede-para-iniciantes/','true','R$159.99'
2963,'course','2049551','Projetos Telefônicos, Interfone e Antena Coletiva Predial','/course/projetos-telefonicos-interfone-e-antena-coletiva-digital-predial/','true'
2964,'course','2004406','Curso de HubSpot CRM por Angelo Públio','/course/curso-hubspot-crm-angelo-publio/','true','R$579.99'
2965,'course','1648696','Excel na Prática > Abordagem Financeira','/course/excel-solucoes-em-planilhas-abordagem-financeira/','true','R$54.99'
2966,'course','2302608','Tarot - Curso de Tarô - Arcanos Maiores e a Jornada do Herói','/course/taro-curso-de-taro-arcanos-maiores/','true','R$309.99'
2967,'course','2464382','Curso ARCHICAD 22 - Avançado','/course/curso-archicad-22-avancado/','true','R$129.99'
2968,'course','1283158','Como Usar Multímetros 1','/course/como-usar-multimetros-1/','true','R$579.99'
2969,'course','2374602','Planejamento de Obras com Linha de Balanço','/course/linha-de-balanco-para-estudantes-de-engenharia-e-construcao/','true','R$99.99'
2970,'course','1571754','Curso de Corrida de Rua','/course/curso-de-corrida-de-rua/','true','R$39.99'
2971,'course','2412884','Fundamentos de Ciência de Dados em Python','/course/fundamentos-de-ciencia-de-dados-em-python/','true','R$129.99'
2972,'course','1933986','Curso Básico de Desenho para Iniciantes (Nível III)','/course/curso-de-desenho-online/','true','R$219.99'
2973,'course','1847030','Guia prático de imigração para Portugal','/course/guia-pratico-de-imigracao-para-portugal/','true','R$39.99'
2974,'course','1754716','Curso Marketing Digital Express - Resultados Rápidos 2019','/course/marketing-digital-express-para-quem-tem-pressa-de-resultados/','true','R$294.99'
2975,'course','2471272','Super Formação em Redes: Firewall pfSense + Nmap + NGINX','/course/combo-super-formacao-em-redes-firewall-pfsense-nmap-nginx/','true','R$279.99'
2976,'course','1834624','Administração de Bancos de Dados com DB2 - Junior DBA','/course/administracao-de-banco-de-dados-db2-curso-completo/','true','R$39.99'
2977,'course','2237998','Extração de dados da WEB com VBA de A à Z','/course/extracao-de-dados-com-vba-de-a-a-z/','true','R$39.99'
2978,'course','2349352','Curso básico de VDI com Proxmox VE','/course/vdi-com-proxmox-ve/','true','R$39.99'
2979,'course','1981750','Melhore Resultados com Gestão Metas e Avaliação Performance','/course/melhore-resultados-com-gestao-metas-e-avaliacao-desempenho/','true','R$84.99'
2980,'course','1976846','Aprenda Edição no Vegas Pro do zero','/course/aprenda-edicao-no-vegas-pro-do-zero/','true','R$54.99'
2981,'course','1563036','Inteligência Artificial: Busca Tabu com Python','/course/inteligencia-artificial-busca-tabu/','true','R$69.99'
2982,'course','1244294','Biblioteca de Imagens com Laravel','/course/biblioteca-de-imagens-com-laravel/','true','R$54.99'
2983,'course','2505124','Unreal Engine 4 Completo: Do Básico ao Multiplayer e VR','/course/unreal-engine-4-descomplicado/','true','R$39.99'
2984,'course','2160212','Curso de banco de dados Firebird','/course/curso-de-banco-de-dados-firebird/','true','R$39.99'
2985,'course','1363202','OS 7 PRINCIPAIS PASSOS PARA A CERTIFICAÇÃO ISO 9001:2015','/course/os-7-principais-passos-para-a-certificacao-iso-90012015/','true','R$99.99'
2986,'course','1354550','Programação WEB - Criando meu Primeiro Site','/course/programacao-web-criando-meu-primeiro-site/','true','R$39.99'
2987,'course','2399374','Microsoft Project 2019 - O Curso Definitivo','/course/especialista-em-microsoft-project-2019/','true','R$579.99'
2988,'course','1715474','Microsoft Windows 10 - Do básico ao intermediário','/course/microsoft-windows-10-do-basico-ao-intermediario/','true','R$39.99'
2989,'course','1721216','Liderança para quem é líder pela primeira vez.','/course/lideranca-para-quem-e-lider-pela-primeira-vez/','true','R$189.99'
2990,'course','1265124','Curso OnLine de Edição de Vídeo com Adobe Premiere Pró CC','/course/melhor-curso-online-de-edicao-de-video/','true','R$129.99'
2991,'course','1523890','Curso de Premiere 2018 - Mídia Digital e Publicidade','/course/premiere-para-editar-videos/','true','R$39.99'
2992,'course','2372552','Método 2F2P de Petição Inicial','/course/peticaoinicial/','true','R$54.99'
2993,'course','1249448','Windows Server 2016 na prática','/course/windows-server-2016-na-pratica/','true','R$99.99'
2994,'course','1277956','Pesquisa de Mercado','/course/pesquisa-de-mercado/','true','R$84.99'
2995,'course','1049116','Abra sua empresa de Arquitetura','/course/abra-sua-empresa-de-arquitetura/','true','R$84.99'
2996,'course','2185346','Você organizado!','/course/voce-organizado/','true','R$39.99'
2997,'course','1998946','CURSO DE ILUMINAÇÃO E MONTAGEM DE ESTÚDIO FOTOGRÁFICO','/course/curso-de-iluminacao-e-montagem-de-estudio-fotografico/','true','R$189.99'
2998,'course','1617420','Curso Solid Edge ST9 - Treinamento completo - Expert','/course/curso-solid-edge-st9-treinamento-completo-expert/','true','R$39.99'
2999,'course','2066799','Advogado 4.0 - Legal Design - Solucionando Problemas','/course/advogado-40-legal-design-solucionando-problemas/','true','R$144.99'
3000,'course','1252844','Vitamina C+ do Empreendedorismo Sustentável','/course/empreendedorismo-sustentavel-modulo1/','true','R$39.99'
3001,'course','406500','Como vender Software - Seja desktop, web ou Mobile','/course/sucesso-com-software/','true'
3002,'course','791642','Em paz com o cérebro','/course/em-paz-com-o-cerebro/','true','R$114.99'
3003,'course','1806892','Social Media Designe -Artes profissionais para Redes Sociais','/course/como-criar-imagens-profissionais-para-as-redes-sociais/','true','R$39.99'
3004,'course','809142','Linux Mint - A melhor alternativa ao Windows','/course/linux-mint-a-melhor-alternativa-ao-windows/','true','R$39.99'
3005,'course','2338278','KVM com LVM em Ambientes  Corporativos','/course/kvmlinux/','true','R$399.99'
3006,'course','1348690','Curso Online de Adobe Indesign CC.','/course/top-udemy-curso-online-de-adobe-indesign-cc/','true','R$219.99'
3007,'course','1646348','RapidMiner Studio','/course/rapidminer-studio/','true','R$309.99'
3008,'course','655888','Curso de HTML Para Iniciantes','/course/aprenda-html-basico/','true','R$39.99'
3009,'course','1296098','Treinamento Completo Curso de Ecommerce Online','/course/curso-de-ecommerce/','true','R$234.99'
3010,'course','1749218','Curso de IONIC 3 Desenvolvendo Aplicativos','/course/curso-de-ionic-3-desenvolvendo-aplicativos/','true','R$549.99'
3011,'course','2266212','História & Roteiro: Curso Completo de Roteiro e Storytelling','/course/historiaeroteiro/','true','R$579.99'
3012,'course','2135110','Dashboards avançados com CTools: Do zero à entrega','/course/dashboards-ctools/','true','R$129.99'
3013,'course','1896982','Adobe Illustrator CC 2019 - O curso mais comprado na web','/course/adobe-illustrator-cc-2018-completo/','true','R$39.99'
3014,'course','1835826','Como tornar-se um Corretor de Imóveis (de Sucesso)','/course/como-tornar-se-um-corretor-de-imoveis/','true','R$159.99'
3015,'course','1663412','Oratória e Comunicação (como expor suas ideias em público)','/course/curso-de-oratoria-e-comunicacao/','true','R$129.99'
3016,'course','557426','Aprenda Windev em 121 videoaulas','/course/windev_neri/','true','R$84.99'
3017,'course','1925680','Cultura organizacional para empresas inovadoras','/course/cultura-organizacional-para-empresas-inovadoras/','true','R$39.99'
3018,'course','1440840','Curso de Introdução ao Marketing Digital','/course/introducao-marketing-digital/','true','R$39.99'
3019,'course','2277825','Curso de Fotografia para Fotógrafos da Hauseful','/course/curso-de-fotografia-para-imoveis/','true','R$69.99'
3020,'course','1802078','Unifi Essencial','/course/unifi-essencial/','true','R$54.99'
3021,'course','1995796','Google G suite - do Usuário ao Administrador','/course/google-gsuite-do-usuario-a-o-administrador/','true','R$39.99'
3022,'course','1857560','JavaScript: Algoritmos + Estruturas de Dados','/course/javascript-algoritmos-e-estruturas-de-dados/','true','R$39.99'
